OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID
1151,,1,250,69.44444444, ,,353.0783367,343.4571457,151.1870892,-33.97823616,100,2024-07-06 14:58:10,1152,1151
1152,,1,250,69.44444444, ,,353.0783367,343.456988,151.1868936,-33.97774495,100,2024-07-06 14:58:11,1153,1152
1153,,1,250,69.44444444, ,,353.0783367,343.4570626,151.1866979,-33.97725373,100,2024-07-06 14:58:12,1154,1153
1154,,1,250,69.44444444, ,,353.0783367,343.4570116,151.1865023,-33.97676251,100,2024-07-06 14:58:13,1155,1154
1155,,1,250,69.44444444, ,,353.0783367,343.4570116,151.1863067,-33.97627129,100,2024-07-06 14:58:14,1156,1155
1156,,1,250,69.44444444, ,,353.0783367,343.45691,151.186111,-33.97578006,100,2024-07-06 14:58:15,1157,1156
1157,,1,250,69.44444444, ,,353.0783367,343.4570216,151.1859154,-33.97528883,100,2024-07-06 14:58:16,1158,1157
1158,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1857197,-33.9747976,100,2024-07-06 14:58:17,1159,1158
1159,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1855241,-33.97430637,100,2024-07-06 14:58:18,1160,1159
1160,,1,250,69.44444444, ,,353.0783367,343.4570079,151.1853285,-33.97381513,100,2024-07-06 14:58:19,1161,1160
1161,,1,250,69.44444444, ,,353.0783367,343.4569944,151.1851328,-33.97332389,100,2024-07-06 14:58:20,1162,1161
1162,,1,250,69.44444444, ,,353.0783367,343.6103882,151.1849372,-33.97283265,100,2024-07-06 14:58:21,1163,1162
1163,,1,250,69.44444444, ,,353.0783367,343.6105927,151.1847415,-33.9723414,100,2024-07-06 14:58:22,1164,1163
1164,,1,250,69.44444444, ,,353.0783367,343.610317,151.1845459,-33.97185015,0,2024-07-06 14:58:23,1165,1164
1165,,1,250,69.44444444, ,,353.0783367,343.6105091,151.1843502,-33.9713589,0,2024-07-06 14:58:24,1166,1165
1166,,1,250,69.44444444, ,,353.0783367,343.6106576,151.1841546,-33.97086765,0,2024-07-06 14:58:25,1167,1166
1167,,1,250,69.44444444, ,,353.0783367,343.6104597,151.183959,-33.97037639,0,2024-07-06 14:58:26,1168,1167
1168,,1,250,69.44444444, ,,353.0783367,343.6103873,151.1837633,-33.96988513,0,2024-07-06 14:58:27,1169,1168
1169,,1,250,69.44444444, ,,353.0783367,343.6104908,151.1835677,-33.96939387,50,2024-07-06 14:58:28,1170,1169
1170,,1,250,69.44444444, ,,353.0783367,343.6103454,151.183372,-33.9689026,50,2024-07-06 14:58:29,1171,1170
1171,,1,250,69.44444444, ,,353.0783367,343.6103454,151.1831764,-33.96841133,50,2024-07-06 14:58:30,1172,1171
1172,,1,250,69.44444444, ,,353.0783367,343.6103347,151.1829808,-33.96792006,50,2024-07-06 14:58:31,1173,1172
1173,,1,250,69.44444444, ,,353.0783367,343.6104701,151.1827851,-33.96742879,50,2024-07-06 14:58:32,1174,1173
1174,,1,250,69.44444444, ,,353.0783367,343.6105013,151.1825895,-33.96693751,50,2024-07-06 14:58:33,1175,1174
1175,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1823938,-33.96644623,50,2024-07-06 14:58:34,1176,1175
1176,,1,250,69.44444444, ,,353.0783367,343.6104597,151.1821982,-33.96595495,50,2024-07-06 14:58:35,1177,1176
1177,,1,250,69.44444444, ,,353.0783367,343.6103974,151.1820025,-33.96546366,50,2024-07-06 14:58:36,1178,1177
1178,,1,250,69.44444444, ,,353.0783367,343.6103414,151.1818069,-33.96497237,50,2024-07-06 14:58:37,1179,1178
1179,,1,250,69.44444444, ,,353.0783367,343.6105441,151.1816113,-33.96448108,50,2024-07-06 14:58:38,1180,1179
1180,,1,250,69.44444444, ,,353.0783367,343.610544,151.1814156,-33.96398979,50,2024-07-06 14:58:39,1181,1180
1181,,1,250,69.44444444, ,,353.0783367,343.610544,151.18122,-33.96349849,50,2024-07-06 14:58:40,1182,1181
1182,,1,250,69.44444444, ,,353.0783367,343.6105456,151.1810499,-33.96300131,50,2024-07-06 14:58:41,1183,1182
1183,,1,250,69.44444444, ,,353.0783367,344.6283982,151.180913,-33.96249653,50,2024-07-06 14:58:42,1184,1183
1184,,1,250,69.44444444, ,,353.0783367,346.842392,151.1807761,-33.96199174,0,2024-07-06 14:58:43,1185,1184
1185,,1,250,69.44444444, ,,353.0783367,346.842435,151.1806391,-33.96148695,0,2024-07-06 14:58:44,1186,1185
1186,,1,250,69.44444444, ,,353.0783367,347.7993667,151.1805022,-33.96098215,0,2024-07-06 14:58:45,1187,1186
1187,,1,250,69.44444444, ,,353.0783367,347.7993667,151.1803653,-33.96047735,0,2024-07-06 14:58:46,1188,1187
1188,,1,250,69.44444444, ,,353.0783367,347.7995678,151.1802283,-33.95997255,0,2024-07-06 14:58:47,1189,1188
1189,,1,250,69.44444444, ,,353.0783367,347.7994681,151.1800914,-33.95946775,0,2024-07-06 14:58:48,1190,1189
1190,,1,250,69.44444444, ,,353.0783367,347.7994681,151.1799544,-33.95896294,0,2024-07-06 14:58:49,1191,1190
1191,,1,250,69.44444444, ,,353.0783367,347.799611,151.1798175,-33.95845813,0,2024-07-06 14:58:50,1192,1191
1192,,1,250,69.44444444, ,,353.0783367,347.7995113,151.1796806,-33.95795332,0,2024-07-06 14:58:51,1193,1192
1193,,1,250,69.44444444, ,,353.0783367,347.7995346,151.1795436,-33.95744851,0,2024-07-06 14:58:52,1194,1193
1194,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1794067,-33.95694369,0,2024-07-06 14:58:53,1195,1194
1195,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1792697,-33.95643887,0,2024-07-06 14:58:54,1196,1195
1196,,1,250,69.44444444, ,,353.0783367,347.7994548,151.1791328,-33.95593404,0,2024-07-06 14:58:55,1197,1196
1197,,1,250,69.44444444, ,,353.0783367,347.7995745,151.1789959,-33.95542921,0,2024-07-06 14:58:56,1198,1197
1198,,1,250,69.44444444, ,,353.0783367,347.7995977,151.1788589,-33.95492438,0,2024-07-06 14:58:57,1199,1198
1199,,1,250,69.44444444, ,,353.0783367,347.799498,151.178722,-33.95441955,0,2024-07-06 14:58:58,1200,1199
1200,,1,250,69.44444444, ,,353.0783367,347.799498,151.1785851,-33.95391471,0,2024-07-06 14:58:59,1201,1200
1201,,1,250,69.44444444, ,,353.0783367,347.7994601,151.1784481,-33.95340987,0,2024-07-06 14:59:00,1202,1201
1202,,1,250,69.44444444, ,,353.0783367,347.7995526,151.1783112,-33.95290503,0,2024-07-06 14:59:01,1203,1202
1203,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1781742,-33.95240018,0,2024-07-06 14:59:02,1204,1203
1204,,1,250,69.44444444, ,,353.0783367,347.7994175,151.1780373,-33.95189534,0,2024-07-06 14:59:03,1205,1204
1205,,1,250,69.44444444, ,,353.0783367,347.7994175,151.1779004,-33.95139049,0,2024-07-06 14:59:04,1206,1205
1206,,1,250,69.44444444, ,,353.0783367,347.7995113,151.1777634,-33.95088563,0,2024-07-06 14:59:05,1207,1206
1207,,1,250,69.44444444, ,,353.0783367,347.7995346,151.1776265,-33.95038077,0,2024-07-06 14:59:06,1208,1207
1208,,1,250,69.44444444, ,,353.0783367,347.7995578,151.1774896,-33.94987591,0,2024-07-06 14:59:07,1209,1208
1209,,1,250,69.44444444, ,,353.0783367,347.7994317,151.1773526,-33.94937105,0,2024-07-06 14:59:08,1210,1209
1210,,1,250,69.44444444, ,,353.0783367,347.7994317,151.1772157,-33.94886618,0,2024-07-06 14:59:09,1211,1210
1211,,1,250,69.44444444, ,,353.0783367,347.7994782,151.1770787,-33.94836131,0,2024-07-06 14:59:10,1212,1211
1212,,1,250,69.44444444, ,,353.0783367,347.7996242,151.1769418,-33.94785644,0,2024-07-06 14:59:11,1213,1212
1213,,1,250,69.44444444, ,,353.0783367,347.7995246,151.1768049,-33.94735157,0,2024-07-06 14:59:12,1214,1213
1214,,1,250,69.44444444, ,,353.0783367,347.7995479,151.1766679,-33.94684669,0,2024-07-06 14:59:13,1215,1214
1215,,1,250,69.44444444, ,,353.0783367,347.7995479,151.176531,-33.94634181,0,2024-07-06 14:59:14,1216,1215
1216,,1,250,69.44444444, ,,353.0783367,347.7995678,151.176394,-33.94583692,0,2024-07-06 14:59:15,1217,1216
1217,,1,250,69.44444444, ,,353.0783367,347.7995313,151.1762571,-33.94533203,0,2024-07-06 14:59:16,1218,1217
1218,,1,250,69.44444444, ,,353.0783367,347.7998478,151.1759341,-33.94495156,100,2024-07-06 14:59:17,1219,1218
1219,,1,250,69.44444444, ,,353.0783367,347.7998478,151.1753684,-33.94473331,100,2024-07-06 14:59:18,1220,1219
1220,,1,250,69.44444444, ,,353.0783367,299.5778682,151.1748028,-33.94451506,100,2024-07-06 14:59:19,1221,1220
1221,,1,250,69.44444444, ,,353.0783367,299.577473,151.1742372,-33.9442968,100,2024-07-06 14:59:20,1222,1221
1222,,1,250,69.44444444, ,,353.0783367,299.577473,151.1736715,-33.94407855,100,2024-07-06 14:59:21,1223,1222
1223,,1,250,69.44444444, ,,353.0783367,299.577736,151.1731059,-33.9438603,100,2024-07-06 14:59:22,1224,1223
1224,,1,250,69.44444444, ,,353.0783367,299.5783065,151.1725402,-33.94364204,100,2024-07-06 14:59:23,1225,1224
1225,,1,250,69.44444444, ,,353.0783367,299.5779569,151.1719746,-33.94342379,100,2024-07-06 14:59:24,1226,1225
1226,,1,250,69.44444444, ,,353.0783367,299.5784753,151.171409,-33.94320553,100,2024-07-06 14:59:25,1227,1226
1227,,1,250,69.44444444, ,,353.0783367,299.5776854,151.1708433,-33.94298728,100,2024-07-06 14:59:26,1228,1227
1228,,1,250,69.44444444, ,,353.0783367,299.5781766,151.1702777,-33.94276902,100,2024-07-06 14:59:27,1229,1228
1229,,1,250,69.44444444, ,,353.0783367,299.5782057,151.1697121,-33.94255076,100,2024-07-06 14:59:28,1230,1229
1230,,1,250,69.44444444, ,,353.0783367,299.5771881,151.1691464,-33.9423325,100,2024-07-06 14:59:29,1231,1230
1231,,1,250,69.44444444, ,,353.0783367,294.3405687,151.1685808,-33.94211425,100,2024-07-06 14:59:30,1232,1231
1232,,1,250,69.44444444, ,,353.0783367,294.3495545,151.1680151,-33.94189599,300,2024-07-06 14:59:31,1233,1232
1233,,1,250,69.44444444, ,,353.0783367,294.3408641,151.1674495,-33.94167773,300,2024-07-06 14:59:32,1234,1233
1234,,1,250,69.44444444, ,,353.0783367,294.3408641,151.1668839,-33.94145947,300,2024-07-06 14:59:33,1235,1234
1235,,1,250,69.44444444, ,,353.0783367,294.3410305,151.1663182,-33.94124121,300,2024-07-06 14:59:34,1236,1235
1236,,1,250,69.44444444, ,,353.0783367,294.3408406,151.1657526,-33.94102295,300,2024-07-06 14:59:35,1237,1236
1237,,1,250,69.44444444, ,,353.0783367,294.3414223,151.1651869,-33.94080468,300,2024-07-06 14:59:36,1238,1237
1238,,1,250,69.44444444, ,,353.0783367,263.1573903,151.1646213,-33.94058642,300,2024-07-06 14:59:37,1239,1238
1239,,1,250,69.44444444, ,,353.0783367,263.1573903,151.164026,-33.94055791,300,2024-07-06 14:59:38,1240,1239
1240,,1,250,69.44444444, ,,353.0783367,263.1573444,151.163412,-33.94064934,300,2024-07-06 14:59:39,1241,1240
1241,,1,250,69.44444444, ,,353.0783367,263.1572651,151.162798,-33.94074077,300,2024-07-06 14:59:40,1242,1241
1242,,1,250,69.44444444, ,,353.0783367,263.1572651,151.162184,-33.9408322,300,2024-07-06 14:59:41,1243,1242
1243,,1,250,69.44444444, ,,353.0783367,263.157302,151.1615699,-33.94092363,300,2024-07-06 14:59:42,1244,1243
1244,,1,250,69.44444444, ,,353.0783367,263.1580407,151.1609559,-33.94101506,300,2024-07-06 14:59:43,1245,1244
1245,,1,250,69.44444444, ,,353.0783367,263.157045,151.1603419,-33.94110649,300,2024-07-06 14:59:44,1246,1245
1246,,1,250,69.44444444, ,,353.0783367,263.157084,151.1597279,-33.94119792,300,2024-07-06 14:59:45,1247,1246
1247,,1,250,69.44444444, ,,353.0783367,263.1570166,151.1591139,-33.94128935,300,2024-07-06 14:59:46,1248,1247
1248,,1,250,69.44444444, ,,353.0783367,263.1569516,151.1584998,-33.94138078,300,2024-07-06 14:59:47,1249,1248
1249,,1,250,69.44444444, ,,353.0783367,263.1577333,151.1578858,-33.94147221,300,2024-07-06 14:59:48,1250,1249
1250,,1,250,69.44444444, ,,353.0783367,263.1568281,151.1572718,-33.94156364,300,2024-07-06 14:59:49,1251,1250
1251,,1,250,69.44444444, ,,353.0783367,263.1567696,151.1566578,-33.94165507,300,2024-07-06 14:59:50,1252,1251
1252,,1,250,69.44444444, ,,353.0783367,263.1576118,151.1560438,-33.9417465,300,2024-07-06 14:59:51,1253,1252
1253,,1,250,69.44444444, ,,353.0783367,263.1575424,151.1554298,-33.94183793,300,2024-07-06 14:59:52,1254,1253
1254,,1,250,69.44444444, ,,353.0783367,263.157382,151.1548157,-33.94192936,300,2024-07-06 14:59:53,1255,1254
1255,,1,250,69.44444444, ,,353.0783367,263.1566455,151.1542017,-33.94202079,300,2024-07-06 14:59:54,1256,1255
1256,,1,250,69.44444444, ,,353.0783367,263.157347,151.1535877,-33.94211222,300,2024-07-06 14:59:55,1257,1256
1257,,1,250,69.44444444, ,,353.0783367,263.1572859,151.1529737,-33.94220365,300,2024-07-06 14:59:56,1258,1257
1258,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1523597,-33.94229508,300,2024-07-06 14:59:57,1259,1258
1259,,1,250,69.44444444, ,,353.0783367,259.82451,151.1517457,-33.94238651,300,2024-07-06 14:59:58,1260,1259
1260,,1,250,69.44444444, ,,353.0783367,259.8244433,151.1511316,-33.94247793,300,2024-07-06 14:59:59,1261,1260
1261,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1505176,-33.94256936,300,2024-07-06 15:00:00,1262,1261
1262,,1,250,69.44444444, ,,353.0783367,259.82451,151.1499036,-33.94266079,300,2024-07-06 15:00:01,1263,1262
1263,,1,250,69.44444444, ,,353.0783367,259.8244433,151.1492896,-33.94275222,300,2024-07-06 15:00:02,1264,1263
1264,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1486756,-33.94284365,300,2024-07-06 15:00:03,1265,1264
1265,,1,250,69.44444444, ,,353.0783367,259.82451,151.1480615,-33.94293508,300,2024-07-06 15:00:04,1266,1265
1266,,1,250,69.44444444, ,,353.0783367,259.8244433,151.1474475,-33.9430265,300,2024-07-06 15:00:05,1267,1266
1267,,1,250,69.44444444, ,,353.0783367,259.8245246,151.1468335,-33.94311793,300,2024-07-06 15:00:06,1268,1267
1268,,1,250,69.44444444, ,,353.0783367,259.8244433,151.1462195,-33.94320936,300,2024-07-06 15:00:07,1269,1268
1269,,1,250,69.44444444, ,,353.0783367,259.82451,151.1456055,-33.94330079,300,2024-07-06 15:00:08,1270,1269
1270,,1,250,69.44444444, ,,353.0783367,259.8245007,151.1449915,-33.94339222,300,2024-07-06 15:00:09,1271,1270
1271,,1,250,69.44444444, ,,353.0783367,210.4655385,151.1443774,-33.94348364,300,2024-07-06 15:00:10,1272,1271
1272,,1,250,69.44444444, ,,353.0783367,210.4654876,151.1437634,-33.94357507,300,2024-07-06 15:00:11,1273,1272
1273,,1,250,69.44444444, ,,353.0783367,210.4656422,151.1431494,-33.9436665,300,2024-07-06 15:00:12,1274,1273
1274,,1,250,69.44444444, ,,353.0783367,210.465584,151.1427953,-33.94405603,300,2024-07-06 15:00:13,1275,1274
1275,,1,250,69.44444444, ,,353.0783367,210.467054,151.1424985,-33.94451121,300,2024-07-06 15:00:14,1276,1275
1276,,1,250,69.44444444, ,,353.0783367,210.4656356,151.1422017,-33.94496639,300,2024-07-06 15:00:15,1277,1276
1277,,1,250,69.44444444, ,,353.0783367,210.465532,151.1419048,-33.94542156,300,2024-07-06 15:00:16,1278,1277
1278,,1,250,69.44444444, ,,353.0783367,210.4653384,151.141608,-33.94587674,300,2024-07-06 15:00:17,1279,1278
1279,,1,250,69.44444444, ,,353.0783367,210.4655836,151.1413112,-33.94633191,300,2024-07-06 15:00:18,1280,1279
1280,,1,250,69.44444444, ,,353.0783367,210.4656092,151.1410143,-33.94678707,300,2024-07-06 15:00:19,1281,1280
1281,,1,250,69.44444444, ,,353.0783367,210.4652883,151.1407175,-33.94724224,300,2024-07-06 15:00:20,1282,1281
1282,,1,250,69.44444444, ,,353.0783367,210.4655321,151.1404207,-33.9476974,300,2024-07-06 15:00:21,1283,1282
1283,,1,250,69.44444444, ,,353.0783367,210.4656855,151.1401239,-33.94815256,300,2024-07-06 15:00:22,1284,1283
1284,,1,250,69.44444444, ,,353.0783367,210.4635686,151.139827,-33.94860772,300,2024-07-06 15:00:23,1285,1284
1285,,1,250,69.44444444, ,,353.0783367,210.4664627,151.1395302,-33.94906287,300,2024-07-06 15:00:24,1286,1285
1286,,1,250,69.44444444, ,,353.0783367,210.4655068,151.1392334,-33.94951802,300,2024-07-06 15:00:25,1287,1286
1287,,1,250,69.44444444, ,,353.0783367,210.4655322,151.1389365,-33.94997317,300,2024-07-06 15:00:26,1288,1287
1288,,1,250,69.44444444, ,,353.0783367,210.4655576,151.1386397,-33.95042832,300,2024-07-06 15:00:27,1289,1288
1289,,1,250,69.44444444, ,,353.0783367,210.4655828,151.1383429,-33.95088347,300,2024-07-06 15:00:28,1290,1289
1290,,1,250,69.44444444, ,,353.0783367,210.4655953,151.138046,-33.95133861,300,2024-07-06 15:00:29,1291,1290
1291,,1,250,69.44444444, ,,353.0783367,210.465502,151.1377492,-33.95179375,300,2024-07-06 15:00:30,1292,1291
1292,,1,250,69.44444444, ,,353.0783367,210.4655164,151.1374524,-33.95224889,300,2024-07-06 15:00:31,1293,1292
1293,,1,250,69.44444444, ,,353.0783367,210.4655806,151.1371556,-33.95270402,300,2024-07-06 15:00:32,1294,1293
1294,,1,250,69.44444444, ,,353.0783367,210.465488,151.1368587,-33.95315915,300,2024-07-06 15:00:33,1295,1294
1295,,1,250,69.44444444, ,,353.0783367,210.4656231,151.1365619,-33.95361428,300,2024-07-06 15:00:34,1296,1295
1296,,1,250,69.44444444, ,,353.0783367,210.4655755,151.1362651,-33.95406941,300,2024-07-06 15:00:35,1297,1296
1297,,1,250,69.44444444, ,,353.0783367,210.4654455,151.1359682,-33.95452454,300,2024-07-06 15:00:36,1298,1297
1298,,1,250,69.44444444, ,,353.0783367,210.4654598,151.1356714,-33.95497966,300,2024-07-06 15:00:37,1299,1298
1299,,1,250,69.44444444, ,,353.0783367,210.4656654,151.1353746,-33.95543478,300,2024-07-06 15:00:38,1300,1299
1300,,1,250,69.44444444, ,,353.0783367,210.4656086,151.1350777,-33.9558899,300,2024-07-06 15:00:39,1301,1300
1301,,1,250,69.44444444, ,,353.0783367,210.4655757,151.1347809,-33.95634502,300,2024-07-06 15:00:40,1302,1301
1302,,1,250,69.44444444, ,,353.0783367,210.4655661,151.1344841,-33.95680013,300,2024-07-06 15:00:41,1303,1302
1303,,1,250,69.44444444, ,,353.0783367,210.4655802,151.1341873,-33.95725524,300,2024-07-06 15:00:42,1304,1303
1304,,1,250,69.44444444, ,,353.0783367,185.4117362,151.1339707,-33.95773182,300,2024-07-06 15:00:43,1305,1304
1305,,1,250,69.44444444, ,,353.0783367,185.412036,151.1338911,-33.95824502,300,2024-07-06 15:00:44,1306,1305
1306,,1,250,69.44444444, ,,353.0783367,185.4119278,151.1338114,-33.95875822,300,2024-07-06 15:00:45,1307,1306
1307,,1,250,69.44444444, ,,353.0783367,185.4117789,151.1337318,-33.95927141,300,2024-07-06 15:00:46,1308,1307
1308,,1,250,69.44444444, ,,353.0783367,185.4119114,151.1336521,-33.9597846,300,2024-07-06 15:00:47,1309,1308
1309,,1,250,69.44444444, ,,353.0783367,185.4117128,151.1335725,-33.96029779,300,2024-07-06 15:00:48,1310,1309
1310,,1,250,69.44444444, ,,353.0783367,185.4118235,151.1334929,-33.96081098,300,2024-07-06 15:00:49,1311,1310
1311,,1,250,69.44444444, ,,353.0783367,185.4119933,151.1334132,-33.96132416,300,2024-07-06 15:00:50,1312,1311
1312,,1,250,69.44444444, ,,353.0783367,185.4118234,151.1333336,-33.96183734,300,2024-07-06 15:00:51,1313,1312
1313,,1,250,69.44444444, ,,353.0783367,185.4119278,151.133254,-33.96235051,300,2024-07-06 15:00:52,1314,1313
1314,,1,250,69.44444444, ,,353.0783367,185.4119619,151.1331743,-33.96286369,300,2024-07-06 15:00:53,1315,1314
1315,,1,250,69.44444444, ,,353.0783367,185.411974,151.1330947,-33.96337686,300,2024-07-06 15:00:54,1316,1315
1316,,1,250,69.44444444, ,,353.0783367,185.4117639,151.133015,-33.96389002,300,2024-07-06 15:00:55,1317,1316
1317,,1,250,69.44444444, ,,353.0783367,183.9117076,151.1329354,-33.96440319,300,2024-07-06 15:00:56,1318,1317
1318,,1,250,69.44444444, ,,353.0783367,183.911555,151.1328558,-33.96491635,300,2024-07-06 15:00:57,1319,1318
1319,,1,250,69.44444444, ,,353.0783367,183.9113725,151.1327761,-33.9654295,300,2024-07-06 15:00:58,1320,1319
1320,,1,250,69.44444444, ,,353.0783367,183.9116746,151.1326965,-33.96594266,300,2024-07-06 15:00:59,1321,1320
1321,,1,250,69.44444444, ,,353.0783367,183.911527,151.1326169,-33.96645581,300,2024-07-06 15:01:00,1322,1321
1322,,1,250,69.44444444, ,,353.0783367,183.9113503,151.1325372,-33.96696896,300,2024-07-06 15:01:01,1323,1322
1323,,1,250,69.44444444, ,,353.0783367,183.9116117,151.1324576,-33.9674821,300,2024-07-06 15:01:02,1324,1323
1324,,1,250,69.44444444, ,,353.0783367,183.9115008,151.1323779,-33.96799524,300,2024-07-06 15:01:03,1325,1324
1325,,1,250,69.44444444, ,,353.0783367,183.9117554,151.1322983,-33.96850838,300,2024-07-06 15:01:04,1326,1325
1326,,1,250,69.44444444, ,,353.0783367,183.9115525,151.1322187,-33.96902152,300,2024-07-06 15:01:05,1327,1326
1327,,1,250,69.44444444, ,,353.0783367,183.9114147,151.132139,-33.96953465,300,2024-07-06 15:01:06,1328,1327
1328,,1,250,69.44444444, ,,353.0783367,183.9116933,151.1320594,-33.97004778,300,2024-07-06 15:01:07,1329,1328
1329,,1,250,69.44444444, ,,353.0783367,183.9114967,151.1319797,-33.97056091,300,2024-07-06 15:01:08,1330,1329
1330,,1,250,69.44444444, ,,353.0783367,183.9116512,151.1319001,-33.97107403,300,2024-07-06 15:01:09,1331,1330
1331,,1,250,69.44444444, ,,353.0783367,183.911664,151.1318205,-33.97158715,300,2024-07-06 15:01:10,1332,1331
1332,,1,250,69.44444444, ,,353.0783367,183.9117963,151.1317408,-33.97210027,300,2024-07-06 15:01:11,1333,1332
1333,,1,250,69.44444444, ,,353.0783367,183.9116077,151.1316612,-33.97261338,300,2024-07-06 15:01:12,1334,1333
1334,,1,250,69.44444444, ,,353.0783367,183.9116077,151.1315816,-33.97312649,300,2024-07-06 15:01:13,1335,1334
1335,,1,250,69.44444444, ,,353.0783367,183.9115416,151.1315019,-33.9736396,300,2024-07-06 15:01:14,1336,1335
1336,,1,250,69.44444444, ,,353.0783367,183.9117092,151.1314223,-33.9741527,300,2024-07-06 15:01:15,1337,1336
1337,,1,250,69.44444444, ,,353.0783367,183.9115544,151.1313426,-33.9746658,300,2024-07-06 15:01:16,1338,1337
1338,,1,250,69.44444444, ,,353.0783367,183.9118072,151.131263,-33.9751789,300,2024-07-06 15:01:17,1339,1338
1339,,1,250,69.44444444, ,,353.0783367,183.9116816,151.1311834,-33.975692,300,2024-07-06 15:01:18,1340,1339
1340,,1,250,69.44444444, ,,353.0783367,183.9116657,151.1311037,-33.97620509,300,2024-07-06 15:01:19,1341,1340
1341,,1,250,69.44444444, ,,353.0783367,183.9117776,151.1310241,-33.97671818,300,2024-07-06 15:01:20,1342,1341
1342,,1,250,69.44444444, ,,353.0783367,183.9116287,151.1309445,-33.97723126,300,2024-07-06 15:01:21,1343,1342
1343,,1,250,69.44444444, ,,353.0783367,183.9115088,151.1308648,-33.97774435,300,2024-07-06 15:01:22,1344,1343
1344,,1,250,69.44444444, ,,353.0783367,183.9116968,151.1307852,-33.97825743,300,2024-07-06 15:01:23,1345,1344
1345,,1,250,69.44444444, ,,353.0783367,183.9112921,151.1307055,-33.9787705,300,2024-07-06 15:01:24,1346,1345
1346,,1,250,69.44444444, ,,353.0783367,183.9118145,151.1306259,-33.97928358,300,2024-07-06 15:01:25,1347,1346
1347,,1,250,69.44444444, ,,353.0783367,183.9112959,151.1305463,-33.97979665,300,2024-07-06 15:01:26,1348,1347
1348,,1,250,69.44444444, ,,353.0783367,183.911505,151.1304666,-33.98030972,300,2024-07-06 15:01:27,1349,1348
1349,,1,250,69.44444444, ,,353.0783367,183.911826,151.1304476,-33.98082551,300,2024-07-06 15:01:28,1350,1349
1350,,1,250,69.44444444, ,,353.0783367,183.9115934,151.1304598,-33.9813427,300,2024-07-06 15:01:29,1351,1350
1351,,1,250,69.44444444, ,,353.0783367,183.9117235,151.1304721,-33.98185989,300,2024-07-06 15:01:30,1352,1351
1352,,1,250,69.44444444, ,,353.0783367,183.9118493,151.1304843,-33.98237708,300,2024-07-06 15:01:31,1353,1352
1353,,1,250,69.44444444, ,,353.0783367,183.9115806,151.1304965,-33.98289427,300,2024-07-06 15:01:32,1354,1353
1354,,1,250,69.44444444, ,,353.0783367,183.9115978,151.1305087,-33.98341145,300,2024-07-06 15:01:33,1355,1354
1355,,1,250,69.44444444, ,,353.0783367,183.911691,151.130521,-33.98392863,300,2024-07-06 15:01:34,1356,1355
1356,,1,250,69.44444444, ,,353.0783367,177.2739089,151.1305332,-33.9844458,300,2024-07-06 15:01:35,1357,1356
1357,,1,250,69.44444444, ,,353.0783367,177.2734863,151.1305454,-33.98496297,300,2024-07-06 15:01:36,1358,1357
1358,,1,250,69.44444444, ,,353.0783367,177.2737902,151.1305577,-33.98548014,300,2024-07-06 15:01:37,1359,1358
1359,,1,250,69.44444444, ,,353.0783367,177.2733381,151.1305699,-33.98599731,300,2024-07-06 15:01:38,1360,1359
1360,,1,250,69.44444444, ,,353.0783367,177.2736722,151.1305821,-33.98651447,300,2024-07-06 15:01:39,1361,1360
1361,,1,250,69.44444444, ,,353.0783367,177.2736051,151.1305943,-33.98703163,300,2024-07-06 15:01:40,1362,1361
1362,,1,250,69.44444444, ,,353.0783367,177.273555,151.1306066,-33.98754879,300,2024-07-06 15:01:41,1363,1362
1363,,1,250,69.44444444, ,,353.0783367,177.2738395,151.1306188,-33.98806594,300,2024-07-06 15:01:42,1364,1363
1364,,1,250,69.44444444, ,,353.0783367,177.2738628,151.130631,-33.98858309,300,2024-07-06 15:01:43,1365,1364
1365,,1,250,69.44444444, ,,353.0783367,177.2737224,151.1306433,-33.98910024,300,2024-07-06 15:01:44,1366,1365
1366,,1,250,69.44444444, ,,353.0783367,177.2736557,151.1306555,-33.98961738,300,2024-07-06 15:01:45,1367,1366
1367,,1,250,69.44444444, ,,353.0783367,177.2739548,151.1306677,-33.99013452,300,2024-07-06 15:01:46,1368,1367
1368,,1,250,69.44444444, ,,353.0783367,177.2735398,151.13068,-33.99065166,300,2024-07-06 15:01:47,1369,1368
1369,,1,250,69.44444444, ,,353.0783367,177.2734903,151.1306922,-33.99116879,300,2024-07-06 15:01:48,1370,1369
1370,,1,250,69.44444444, ,,353.0783367,177.2737717,151.1307044,-33.99168593,300,2024-07-06 15:01:49,1371,1370
1371,,1,250,69.44444444, ,,353.0783367,177.2736578,151.1308615,-33.99212609,300,2024-07-06 15:01:50,1372,1371
