OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded
554,,1,250,69.44444444, ,,356.1675991,82.45060745,151.1678061,-34.00218007,300,2024-07-06 14:48:13,555,554,151.16780,-34.00218
555,,1,250,69.44444444, ,,356.1675991,82.45053594,151.1684257,-34.00211965,300,2024-07-06 14:48:14,556,555,151.16842,-34.00211
556,,1,250,69.44444444, ,,356.1675991,82.45053594,151.1690452,-34.00205922,300,2024-07-06 14:48:15,557,556,151.16904,-34.00205
557,,1,250,69.44444444, ,,356.1675991,82.45045324,151.1696648,-34.00199879,300,2024-07-06 14:48:16,558,557,151.16966,-34.00199
558,,1,250,69.44444444, ,,356.1675991,82.45059132,151.1702843,-34.00193837,300,2024-07-06 14:48:17,559,558,151.17028,-34.00193
559,,1,250,69.44444444, ,,356.1675991,82.45059132,151.1709039,-34.00187794,300,2024-07-06 14:48:18,560,559,151.17090,-34.00187
560,,1,250,69.44444444, ,,356.1675991,82.45073575,151.1715234,-34.00181751,300,2024-07-06 14:48:19,561,560,151.17152,-34.00181
561,,1,250,69.44444444, ,,356.1675991,82.45073575,151.1721430,-34.00175709,300,2024-07-06 14:48:20,562,561,151.17214,-34.00175
562,,1,250,69.44444444, ,,356.1675991,82.45032293,151.1727626,-34.00169666,300,2024-07-06 14:48:21,563,562,151.17276,-34.00169
563,,1,250,69.44444444, ,,356.1675991,82.45061706,151.1733821,-34.00163623,300,2024-07-06 14:48:22,564,563,151.17338,-34.00163
564,,1,250,69.44444444, ,,356.1675991,82.4505396,151.1740017,-34.00157581,300,2024-07-06 14:48:23,565,564,151.17400,-34.00157
565,,1,250,69.44444444, ,,356.1675991,82.45053977,151.1746212,-34.00151538,300,2024-07-06 14:48:24,566,565,151.17462,-34.00151
566,,1,250,69.44444444, ,,356.1675991,82.45053977,151.1752408,-34.00145495,300,2024-07-06 14:48:25,567,566,151.17524,-34.00145
567,,1,250,69.44444444, ,,356.1675991,82.45042584,151.1758603,-34.00139453,300,2024-07-06 14:48:26,568,567,151.17586,-34.00139
568,,1,250,69.44444444, ,,356.1675991,82.45067476,151.1764799,-34.0013341,300,2024-07-06 14:48:27,569,568,151.17647,-34.00133
569,,1,250,69.44444444, ,,356.1675991,82.45063657,151.1770995,-34.00127367,300,2024-07-06 14:48:28,570,569,151.17709,-34.00127
570,,1,250,69.44444444, ,,356.1675991,82.45063657,151.1777190,-34.00121325,300,2024-07-06 14:48:29,571,570,151.17771,-34.00121
571,,1,250,69.44444444, ,,356.1675991,82.45050643,151.1783386,-34.00115282,300,2024-07-06 14:48:30,572,571,151.17833,-34.00115
572,,1,250,69.44444444, ,,356.1675991,82.45059389,151.1789581,-34.00109239,300,2024-07-06 14:48:31,573,572,151.17895,-34.00109
573,,1,250,69.44444444, ,,356.1675991,82.45059389,151.1795777,-34.00103197,300,2024-07-06 14:48:32,574,573,151.17957,-34.00103
574,,1,250,69.44444444, ,,356.1675991,82.4505378,151.1801972,-34.00097154,300,2024-07-06 14:48:33,575,574,151.18019,-34.00097
575,,1,250,69.44444444, ,,356.1675991,82.45063953,151.1808168,-34.00091111,300,2024-07-06 14:48:34,576,575,151.18081,-34.00091
576,,1,250,69.44444444, ,,356.1675991,82.45063953,151.1814364,-34.00085068,300,2024-07-06 14:48:35,577,576,151.18143,-34.00085
577,,1,250,69.44444444, ,,356.1675991,30.61836214,151.1820559,-34.00079026,300,2024-07-06 14:48:36,578,577,151.18205,-34.00079
578,,1,250,69.44444444, ,,356.1675991,30.61836214,151.1826755,-34.00072983,300,2024-07-06 14:48:37,579,578,151.18267,-34.00072
579,,1,250,69.44444444, ,,356.1675991,27.47454463,151.1831515,-34.00049699,300,2024-07-06 14:48:38,580,579,151.18315,-34.00049
580,,1,250,69.44444444, ,,356.1675991,27.47440902,151.1834393,-34.00003814,300,2024-07-06 14:48:39,581,580,151.18343,-34.00003
581,,1,250,69.44444444, ,,356.1675991,27.47437132,151.1837271,-33.99957929,300,2024-07-06 14:48:40,582,581,151.18372,-33.99957
582,,1,250,69.44444444, ,,356.1675991,27.47452211,151.1840149,-33.99912044,300,2024-07-06 14:48:41,583,582,151.18401,-33.99912
583,,1,250,69.44444444, ,,356.1675991,27.47452211,151.1843027,-33.99866159,300,2024-07-06 14:48:42,584,583,151.18430,-33.99866
584,,1,250,69.44444444, ,,356.1675991,27.47444885,151.1845905,-33.99820273,300,2024-07-06 14:48:43,585,584,151.18459,-33.9982
585,,1,250,69.44444444, ,,356.1675991,27.47449955,151.1848783,-33.99774387,300,2024-07-06 14:48:44,586,585,151.18487,-33.99774
586,,1,250,69.44444444, ,,356.1675991,30.6185473,151.1851661,-33.997285,300,2024-07-06 14:48:45,587,586,151.18516,-33.99728
587,,1,250,69.44444444, ,,356.1675991,30.61871799,151.1854539,-33.99682614,300,2024-07-06 14:48:46,588,587,151.18545,-33.99682
588,,1,250,69.44444444, ,,356.1675991,30.6186054,151.1857417,-33.99636727,300,2024-07-06 14:48:47,589,588,151.18574,-33.99636
589,,1,250,69.44444444, ,,356.1675991,30.6186054,151.1860295,-33.9959084,300,2024-07-06 14:48:48,590,589,151.18602,-33.9959
590,,1,250,69.44444444, ,,356.1675991,30.61855822,151.1863173,-33.99544953,300,2024-07-06 14:48:49,591,590,151.18631,-33.99544
591,,1,250,69.44444444, ,,356.1675991,30.61862355,151.1866051,-33.99499065,300,2024-07-06 14:48:50,592,591,151.18660,-33.99499
592,,1,250,69.44444444, ,,356.1675991,30.61854372,151.1868929,-33.99453177,300,2024-07-06 14:48:51,593,592,151.18689,-33.99453
593,,1,250,69.44444444, ,,356.1675991,30.61860905,151.1871807,-33.99407289,300,2024-07-06 14:48:52,594,593,151.18718,-33.99407
594,,1,250,69.44444444, ,,356.1675991,30.61860905,151.1874686,-33.99361401,300,2024-07-06 14:48:53,595,594,151.18746,-33.99361
595,,1,250,69.44444444, ,,356.1675991,30.6185619,151.1877564,-33.99315513,300,2024-07-06 14:48:54,596,595,151.18775,-33.99315
596,,1,250,69.44444444, ,,356.1675991,30.61862716,151.1880442,-33.99269624,300,2024-07-06 14:48:55,597,596,151.18804,-33.99269
597,,1,250,69.44444444, ,,356.1675991,30.6186199,151.1883320,-33.99223735,300,2024-07-06 14:48:56,598,597,151.18833,-33.99223
598,,1,250,69.44444444, ,,356.1675991,30.61861265,151.1886198,-33.99177846,300,2024-07-06 14:48:57,599,598,151.18861,-33.99177
599,,1,250,69.44444444, ,,356.1675991,30.61867788,151.1889076,-33.99131956,300,2024-07-06 14:48:58,600,599,151.18890,-33.99131
600,,1,250,69.44444444, ,,356.1675991,30.61867788,151.1891954,-33.99086066,300,2024-07-06 14:48:59,601,600,151.18919,-33.99086
601,,1,250,69.44444444, ,,356.1675991,30.61863076,151.1894832,-33.99040176,300,2024-07-06 14:49:00,602,601,151.18948,-33.9904
602,,1,250,69.44444444, ,,356.1675991,30.61872856,151.1897710,-33.98994286,300,2024-07-06 14:49:01,603,602,151.18977,-33.98994
603,,1,250,69.44444444, ,,356.1675991,30.61872856,151.1900588,-33.98948395,300,2024-07-06 14:49:02,604,603,151.19005,-33.98948
604,,1,250,69.44444444, ,,356.1675991,343.8101381,151.1900267,-33.98899931,300,2024-07-06 14:49:03,605,604,151.19002,-33.98899
605,,1,250,69.44444444, ,,356.1675991,343.8101381,151.1898507,-33.98850308,300,2024-07-06 14:49:04,606,605,151.18985,-33.9885
606,,1,250,69.44444444, ,,356.1675991,343.8107596,151.1896747,-33.98800685,300,2024-07-06 14:49:05,607,606,151.18967,-33.988
607,,1,250,69.44444444, ,,356.1675991,343.8107767,151.1894987,-33.98751062,300,2024-07-06 14:49:06,608,607,151.18949,-33.98751
608,,1,250,69.44444444, ,,356.1675991,343.8107937,151.1893227,-33.98701438,300,2024-07-06 14:49:07,609,608,151.18932,-33.98701
609,,1,250,69.44444444, ,,356.1675991,343.8108108,151.1891466,-33.98651814,300,2024-07-06 14:49:08,610,609,151.18914,-33.98651
610,,1,250,69.44444444, ,,356.1675991,343.8108108,151.1889706,-33.98602189,300,2024-07-06 14:49:09,611,610,151.18897,-33.98602
611,,1,250,69.44444444, ,,356.1675991,343.810845,151.1887946,-33.98552565,300,2024-07-06 14:49:10,612,611,151.18879,-33.98552
612,,1,250,69.44444444, ,,356.1675991,343.8108621,151.1886186,-33.9850294,300,2024-07-06 14:49:11,613,612,151.18861,-33.98502
613,,1,250,69.44444444, ,,356.1675991,343.810804,151.1884425,-33.98453315,300,2024-07-06 14:49:12,614,613,151.18844,-33.98453
614,,1,250,69.44444444, ,,356.1675991,343.8108211,151.1882665,-33.98403689,300,2024-07-06 14:49:13,615,614,151.18826,-33.98403
615,,1,250,69.44444444, ,,356.1675991,343.8108211,151.1880905,-33.98354063,300,2024-07-06 14:49:14,616,615,151.18809,-33.98354
616,,1,250,69.44444444, ,,356.1675991,343.8108552,151.1879145,-33.98304437,300,2024-07-06 14:49:15,617,616,151.18791,-33.98304
617,,1,250,69.44444444, ,,356.1675991,343.8108723,151.1877384,-33.98254811,300,2024-07-06 14:49:16,618,617,151.18773,-33.98254
618,,1,250,69.44444444, ,,356.1675991,343.8106776,151.1875624,-33.98205184,300,2024-07-06 14:49:17,619,618,151.18756,-33.98205
619,,1,250,69.44444444, ,,356.1675991,343.8106947,151.1873864,-33.98155557,300,2024-07-06 14:49:18,620,619,151.18738,-33.98155
620,,1,250,69.44444444, ,,356.1675991,343.8106947,151.1872104,-33.9810593,100,2024-07-06 14:49:19,621,620,151.18721,-33.98105
621,,1,250,69.44444444, ,,356.1675991,343.8109868,151.1870343,-33.98056303,100,2024-07-06 14:49:20,622,621,151.18703,-33.98056
622,,1,250,69.44444444, ,,356.1675991,343.8107767,151.1868583,-33.98006675,100,2024-07-06 14:49:21,623,622,151.18685,-33.98006
623,,1,250,69.44444444, ,,356.1675991,343.8107937,151.1866823,-33.97957047,100,2024-07-06 14:49:22,624,623,151.18668,-33.97957
624,,1,250,69.44444444, ,,356.1675991,343.810705,151.1865063,-33.97907418,100,2024-07-06 14:49:23,625,624,151.18650,-33.97907
625,,1,250,69.44444444, ,,356.1675991,343.810705,151.1863302,-33.9785779,100,2024-07-06 14:49:24,626,625,151.18633,-33.97857
626,,1,250,69.44444444, ,,356.1675991,343.8107391,151.1861542,-33.97808161,100,2024-07-06 14:49:25,627,626,151.18615,-33.97808
627,,1,250,69.44444444, ,,356.1675991,343.8108313,151.1859782,-33.97758531,100,2024-07-06 14:49:26,628,627,151.18597,-33.97758
628,,1,250,69.44444444, ,,356.1675991,343.8108484,151.1858022,-33.97708902,100,2024-07-06 14:49:27,629,628,151.18580,-33.97708
629,,1,250,69.44444444, ,,356.1675991,343.8108655,151.1856262,-33.97659272,100,2024-07-06 14:49:28,630,629,151.18562,-33.97659
630,,1,250,69.44444444, ,,356.1675991,343.8108655,151.1854501,-33.97609642,100,2024-07-06 14:49:29,631,630,151.18545,-33.97609
631,,1,250,69.44444444, ,,356.1675991,343.3957664,151.1852741,-33.97560011,100,2024-07-06 14:49:30,632,631,151.18527,-33.9756
632,,1,250,69.44444444, ,,356.1675991,340.4632371,151.1850981,-33.97510381,100,2024-07-06 14:49:31,633,632,151.18509,-33.9751
633,,1,250,69.44444444, ,,356.1675991,340.4633215,151.1849221,-33.9746075,100,2024-07-06 14:49:32,634,633,151.18492,-33.9746
634,,1,250,69.44444444, ,,356.1675991,340.4633215,151.1847460,-33.97411118,100,2024-07-06 14:49:33,635,634,151.18474,-33.97411
635,,1,250,69.44444444, ,,356.1675991,340.4633215,151.1845700,-33.97361487,100,2024-07-06 14:49:34,636,635,151.18457,-33.97361
636,,1,250,69.44444444, ,,356.1675991,340.4633685,151.1843940,-33.97311855,100,2024-07-06 14:49:35,637,636,151.18439,-33.97311
637,,1,250,69.44444444, ,,356.1675991,340.4634969,151.1842180,-33.97262223,100,2024-07-06 14:49:36,638,637,151.18421,-33.97262
638,,1,250,69.44444444, ,,356.1675991,340.4634265,151.1840419,-33.9721259,100,2024-07-06 14:49:37,639,638,151.18404,-33.97212
639,,1,250,69.44444444, ,,356.1675991,340.4633351,151.1838659,-33.97162957,0,2024-07-06 14:49:38,640,639,151.18386,-33.97162
640,,1,250,69.44444444, ,,356.1675991,340.4633351,151.1836899,-33.97113324,0,2024-07-06 14:49:39,641,640,151.18368,-33.97113
641,,1,250,69.44444444, ,,356.1675991,340.4633815,151.1835139,-33.97063691,0,2024-07-06 14:49:40,642,641,151.18351,-33.97063
642,,1,250,69.44444444, ,,356.1675991,340.4634046,151.1833378,-33.97014057,0,2024-07-06 14:49:41,643,642,151.18333,-33.97014
643,,1,250,69.44444444, ,,356.1675991,340.4633253,151.1831618,-33.96964424,50,2024-07-06 14:49:42,644,643,151.18316,-33.96964
644,,1,250,69.44444444, ,,356.1675991,340.4632825,151.1829858,-33.96914789,50,2024-07-06 14:49:43,645,644,151.18298,-33.96914
645,,1,250,69.44444444, ,,356.1675991,340.4632825,151.1828098,-33.96865155,50,2024-07-06 14:49:44,646,645,151.18280,-33.96865
646,,1,250,69.44444444, ,,356.1675991,341.9891471,151.1826337,-33.9681552,50,2024-07-06 14:49:45,647,646,151.18263,-33.96815
647,,1,250,69.44444444, ,,356.1675991,342.2553114,151.1824577,-33.96765885,50,2024-07-06 14:49:46,648,647,151.18245,-33.96765
648,,1,250,69.44444444, ,,356.1675991,342.2552988,151.1822817,-33.9671625,50,2024-07-06 14:49:47,649,648,151.18228,-33.96716
649,,1,250,69.44444444, ,,356.1675991,342.2553199,151.1821057,-33.96666614,50,2024-07-06 14:49:48,650,649,151.18210,-33.96666
650,,1,250,69.44444444, ,,356.1675991,342.2553199,151.1819297,-33.96616978,50,2024-07-06 14:49:49,651,650,151.18192,-33.96616
651,,1,250,69.44444444, ,,356.1675991,342.2553284,151.1817536,-33.96567342,50,2024-07-06 14:49:50,652,651,151.18175,-33.96567
652,,1,250,69.44444444, ,,356.1675991,342.2552439,151.1815776,-33.96517705,50,2024-07-06 14:49:51,653,652,151.18157,-33.96517
653,,1,250,69.44444444, ,,356.1675991,342.2553899,151.1814016,-33.96468069,50,2024-07-06 14:49:52,654,653,151.18140,-33.96468
654,,1,250,69.44444444, ,,356.1675991,342.2553284,151.1812256,-33.96418431,50,2024-07-06 14:49:53,655,654,151.18122,-33.96418
655,,1,250,69.44444444, ,,356.1675991,342.2552667,151.1810495,-33.96368794,50,2024-07-06 14:49:54,656,655,151.18104,-33.96368
656,,1,250,69.44444444, ,,356.1675991,342.2553621,151.1808735,-33.96319156,50,2024-07-06 14:49:55,657,656,151.18087,-33.96319
657,,1,250,69.44444444, ,,356.1675991,342.2552827,151.1806975,-33.96269518,50,2024-07-06 14:49:56,658,657,151.18069,-33.96269
658,,1,250,69.44444444, ,,356.1675991,346.842392,151.1805293,-33.96219709,50,2024-07-06 14:49:57,659,658,151.18052,-33.96219
659,,1,250,69.44444444, ,,356.1675991,346.842435,151.1803873,-33.96169327,0,2024-07-06 14:49:58,660,659,151.18038,-33.96169
660,,1,250,69.44444444, ,,356.1675991,347.7993667,151.1802453,-33.96118944,0,2024-07-06 14:49:59,661,660,151.18024,-33.96118
661,,1,250,69.44444444, ,,356.1675991,347.7993667,151.1801033,-33.9606856,0,2024-07-06 14:50:00,662,661,151.18010,-33.96068
662,,1,250,69.44444444, ,,356.1675991,347.7995678,151.1799613,-33.96018177,0,2024-07-06 14:50:01,663,662,151.17996,-33.96018
663,,1,250,69.44444444, ,,356.1675991,347.7994681,151.1798193,-33.95967793,0,2024-07-06 14:50:02,664,663,151.17981,-33.95967
664,,1,250,69.44444444, ,,356.1675991,347.7994681,151.1796773,-33.95917409,0,2024-07-06 14:50:03,665,664,151.17967,-33.95917
665,,1,250,69.44444444, ,,356.1675991,347.7994598,151.1795353,-33.95867024,0,2024-07-06 14:50:04,666,665,151.17953,-33.95867
666,,1,250,69.44444444, ,,356.1675991,347.7995113,151.1793933,-33.95816639,0,2024-07-06 14:50:05,667,666,151.17939,-33.95816
667,,1,250,69.44444444, ,,356.1675991,347.7995346,151.1792513,-33.95766254,0,2024-07-06 14:50:06,668,667,151.17925,-33.95766
668,,1,250,69.44444444, ,,356.1675991,347.7995313,151.1791093,-33.95715869,0,2024-07-06 14:50:07,669,668,151.17910,-33.95715
669,,1,250,69.44444444, ,,356.1675991,347.7995313,151.1789673,-33.95665483,0,2024-07-06 14:50:08,670,669,151.17896,-33.95665
670,,1,250,69.44444444, ,,356.1675991,347.7996026,151.1788252,-33.95615097,0,2024-07-06 14:50:09,671,670,151.17882,-33.95615
671,,1,250,69.44444444, ,,356.1675991,347.7995745,151.1786832,-33.95564711,0,2024-07-06 14:50:10,672,671,151.17868,-33.95564
672,,1,250,69.44444444, ,,356.1675991,347.7995977,151.1785412,-33.95514324,0,2024-07-06 14:50:11,673,672,151.17854,-33.95514
673,,1,250,69.44444444, ,,356.1675991,347.799498,151.1783992,-33.95463937,0,2024-07-06 14:50:12,674,673,151.17839,-33.95463
674,,1,250,69.44444444, ,,356.1675991,347.799498,151.1782572,-33.9541355,0,2024-07-06 14:50:13,675,674,151.17825,-33.95413
675,,1,250,69.44444444, ,,356.1675991,347.7994814,151.1781152,-33.95363163,0,2024-07-06 14:50:14,676,675,151.17811,-33.95363
676,,1,250,69.44444444, ,,356.1675991,347.7994601,151.1779732,-33.95312775,0,2024-07-06 14:50:15,677,676,151.17797,-33.95312
677,,1,250,69.44444444, ,,356.1675991,347.7995526,151.1778312,-33.95262387,0,2024-07-06 14:50:16,678,677,151.17783,-33.95262
678,,1,250,69.44444444, ,,356.1675991,347.7995313,151.1776892,-33.95211999,0,2024-07-06 14:50:17,679,678,151.17768,-33.95211
679,,1,250,69.44444444, ,,356.1675991,347.7994175,151.1775472,-33.9516161,0,2024-07-06 14:50:18,680,679,151.17754,-33.95161
680,,1,250,69.44444444, ,,356.1675991,347.7994175,151.1774052,-33.95111221,0,2024-07-06 14:50:19,681,680,151.17740,-33.95111
681,,1,250,69.44444444, ,,356.1675991,347.7995346,151.1772632,-33.95060832,0,2024-07-06 14:50:20,682,681,151.17726,-33.9506
682,,1,250,69.44444444, ,,356.1675991,347.7995578,151.1771212,-33.95010442,0,2024-07-06 14:50:21,683,682,151.17712,-33.9501
683,,1,250,69.44444444, ,,356.1675991,347.7994317,151.1769792,-33.94960052,0,2024-07-06 14:50:22,684,683,151.17697,-33.9496
684,,1,250,69.44444444, ,,356.1675991,347.7994317,151.1768372,-33.94909662,0,2024-07-06 14:50:23,685,684,151.17683,-33.94909
685,,1,250,69.44444444, ,,356.1675991,347.7994782,151.1766952,-33.94859272,0,2024-07-06 14:50:24,686,685,151.17669,-33.94859
686,,1,250,69.44444444, ,,356.1675991,347.7996242,151.1765532,-33.94808881,0,2024-07-06 14:50:25,687,686,151.17655,-33.94808
687,,1,250,69.44444444, ,,356.1675991,347.7995246,151.1764112,-33.9475849,0,2024-07-06 14:50:26,688,687,151.17641,-33.94758
688,,1,250,69.44444444, ,,356.1675991,347.7995479,151.1762692,-33.94708098,0,2024-07-06 14:50:27,689,688,151.17626,-33.94708
689,,1,250,69.44444444, ,,356.1675991,347.7995479,151.1761272,-33.94657707,0,2024-07-06 14:50:28,690,689,151.17612,-33.94657
690,,1,250,69.44444444, ,,356.1675991,347.7995678,151.1759852,-33.94607315,0,2024-07-06 14:50:29,691,690,151.17598,-33.94607
691,,1,250,69.44444444, ,,356.1675991,347.7994417,151.1758432,-33.94556923,0,2024-07-06 14:50:30,692,691,151.17584,-33.94556
692,,1,250,69.44444444, ,,356.1675991,347.7998478,151.1757012,-33.9450653,100,2024-07-06 14:50:31,693,692,151.17570,-33.94506
693,,1,250,69.44444444, ,,356.1675991,347.7998478,151.1753544,-33.94468844,100,2024-07-06 14:50:32,694,693,151.17535,-33.94468
694,,1,250,69.44444444, ,,356.1675991,299.577473,151.1748118,-33.944433,100,2024-07-06 14:50:33,695,694,151.17481,-33.94443
695,,1,250,69.44444444, ,,356.1675991,299.577473,151.1742693,-33.94417755,100,2024-07-06 14:50:34,696,695,151.17426,-33.94417
696,,1,250,69.44444444, ,,356.1675991,299.577473,151.1737268,-33.9439221,100,2024-07-06 14:50:35,697,696,151.17372,-33.94392
697,,1,250,69.44444444, ,,356.1675991,299.5783065,151.1731842,-33.94366665,100,2024-07-06 14:50:36,698,697,151.17318,-33.94366
698,,1,250,69.44444444, ,,356.1675991,299.5779569,151.1726417,-33.94341119,100,2024-07-06 14:50:37,699,698,151.17264,-33.94341
699,,1,250,69.44444444, ,,356.1675991,299.5784753,151.1720992,-33.94315574,100,2024-07-06 14:50:38,700,699,151.17209,-33.94315
700,,1,250,69.44444444, ,,356.1675991,294.9446888,151.1715566,-33.94290029,100,2024-07-06 14:50:39,701,700,151.17155,-33.9429
701,,1,250,69.44444444, ,,356.1675991,294.9435908,151.1710141,-33.94264483,100,2024-07-06 14:50:40,702,701,151.17101,-33.94264
702,,1,250,69.44444444, ,,356.1675991,294.942854,151.1704715,-33.94238938,100,2024-07-06 14:50:41,703,702,151.17047,-33.94238
703,,1,250,69.44444444, ,,356.1675991,294.9455602,151.1699290,-33.94213392,100,2024-07-06 14:50:42,704,703,151.16992,-33.94213
704,,1,250,69.44444444, ,,356.1675991,294.944762,151.1693865,-33.94187847,100,2024-07-06 14:50:43,705,704,151.16938,-33.94187
705,,1,250,69.44444444, ,,356.1675991,294.9454886,151.1688439,-33.94162301,100,2024-07-06 14:50:44,706,705,151.16884,-33.94162
706,,1,250,69.44444444, ,,356.1675991,294.9436411,151.1683014,-33.94136755,300,2024-07-06 14:50:45,707,706,151.16830,-33.94136
707,,1,250,69.44444444, ,,356.1675991,294.9433767,151.1677589,-33.94111209,300,2024-07-06 14:50:46,708,707,151.16775,-33.94111
708,,1,250,69.44444444, ,,356.1675991,294.9439053,151.1672163,-33.94085663,300,2024-07-06 14:50:47,709,708,151.16721,-33.94085
709,,1,250,69.44444444, ,,356.1675991,294.9427248,151.1666738,-33.94060117,300,2024-07-06 14:50:48,710,709,151.16667,-33.9406
710,,1,250,69.44444444, ,,356.1675991,294.9424683,151.1661313,-33.94034571,300,2024-07-06 14:50:49,711,710,151.16613,-33.94034
711,,1,250,69.44444444, ,,356.1675991,294.9437641,151.1655887,-33.94009025,300,2024-07-06 14:50:50,712,711,151.16558,-33.94009
712,,1,250,69.44444444, ,,353.1356266,183.9118493,151.1304528,-33.98213708,300,2024-07-06 14:50:51,713,712,151.13045,-33.98213
